date,service_name,cpu,recieved_bytes,transmitted_bytes
1601049600000000000,srv2,1.203066e-01,3.007010e+05,6.589968e+05
1601049900000000000,srv2,1.191491e-01,2.969163e+05,6.594119e+05
1601050200000000000,srv2,1.199063e-01,2.940040e+05,6.529794e+05
1601050500000000000,srv2,1.197583e-01,2.938721e+05,6.500964e+05
1601050800000000000,srv2,1.176117e-01,2.901260e+05,6.434014e+05
1601051100000000000,srv2,1.182551e-01,2.852285e+05,6.514414e+05
1601051400000000000,srv2,1.169437e-01,2.912742e+05,6.420441e+05
1601051700000000000,srv2,1.167610e-01,2.864114e+05,6.428142e+05
1601052000000000000,srv2,1.173645e-01,2.861091e+05,6.379625e+05
1601052300000000000,srv2,1.183128e-01,2.904323e+05,6.477499e+05
1601052600000000000,srv2,1.188006e-01,2.890817e+05,6.490270e+05
1601052900000000000,srv2,1.197991e-01,2.918876e+05,6.527297e+05
1601053200000000000,srv2,1.168957e-01,2.827974e+05,6.396352e+05
1601053500000000000,srv2,1.174770e-01,2.914713e+05,6.472078e+05
1601053800000000000,srv2,1.185805e-01,2.831606e+05,6.389844e+05
1601054100000000000,srv2,1.159159e-01,2.876710e+05,6.394622e+05
1601054400000000000,srv2,1.161283e-01,2.854321e+05,6.306389e+05
1601054700000000000,srv2,1.145621e-01,2.833156e+05,6.323556e+05
1601055000000000000,srv2,1.143983e-01,2.843554e+05,6.295458e+05
1601055300000000000,srv2,1.158791e-01,2.867882e+05,6.327810e+05
1601055600000000000,srv2,1.146209e-01,2.749061e+05,6.242176e+05
1601055900000000000,srv2,1.132044e-01,2.784467e+05,6.169274e+05
1601056200000000000,srv2,1.120508e-01,2.737621e+05,6.186494e+05
1601056500000000000,srv2,1.129801e-01,2.801838e+05,6.238235e+05
1601056800000000000,srv2,1.133512e-01,2.780834e+05,6.167168e+05
1601057100000000000,srv2,1.118082e-01,2.775587e+05,6.130567e+05
1601057400000000000,srv2,1.095029e-01,2.720195e+05,6.015654e+05
1601057700000000000,srv2,1.107978e-01,2.754485e+05,6.084366e+05
1601058000000000000,srv2,1.096564e-01,2.660403e+05,6.014324e+05
1601058300000000000,srv2,1.079156e-01,2.699011e+05,5.976290e+05
1601058600000000000,srv2,1.082889e-01,2.633674e+05,5.962016e+05
1601058900000000000,srv2,1.070098e-01,2.669777e+05,5.879600e+05
1601059200000000000,srv2,1.048401e-01,2.566666e+05,5.823053e+05
1601059500000000000,srv2,1.053830e-01,2.577315e+05,5.824423e+05
1601059800000000000,srv2,1.055546e-01,2.641257e+05,5.850464e+05
1601060100000000000,srv2,1.051366e-01,2.552922e+05,5.689320e+05
1601060400000000000,srv2,1.040858e-01,2.583037e+05,5.794160e+05
1601060700000000000,srv2,1.045988e-01,2.577439e+05,5.635933e+05
1601061000000000000,srv2,1.026867e-01,2.482260e+05,5.627009e+05
1601061300000000000,srv2,1.011560e-01,2.537552e+05,5.617167e+05
1601061600000000000,srv2,1.044742e-01,2.531616e+05,5.706386e+05
1601061900000000000,srv2,1.038261e-01,2.574782e+05,5.695432e+05
1601062200000000000,srv2,1.027840e-01,2.481755e+05,5.626611e+05
1601062500000000000,srv2,1.012413e-01,2.518715e+05,5.551248e+05
1601062800000000000,srv2,9.807702e-02,2.352536e+05,5.317656e+05
1601063100000000000,srv2,9.599932e-02,2.341520e+05,5.254044e+05
1601063400000000000,srv2,9.474598e-02,2.333034e+05,5.205692e+05
1601063700000000000,srv2,9.374452e-02,2.254030e+05,5.103386e+05
1601064000000000000,srv2,9.234062e-02,2.294440e+05,5.036472e+05
1601064300000000000,srv2,9.034124e-02,2.200939e+05,4.957848e+05
1601064600000000000,srv2,8.971667e-02,2.150366e+05,4.873285e+05
1601064900000000000,srv2,8.741259e-02,2.109823e+05,4.758174e+05
1601065200000000000,srv2,8.492850e-02,2.125710e+05,4.642225e+05
1601065500000000000,srv2,8.302407e-02,2.006396e+05,4.538603e+05
1601065800000000000,srv2,8.255073e-02,2.063357e+05,4.489694e+05
1601066100000000000,srv2,8.123856e-02,1.947442e+05,4.412243e+05
1601066400000000000,srv2,7.875093e-02,1.908338e+05,4.265515e+05
1601066700000000000,srv2,7.683679e-02,1.868378e+05,4.215308e+05
1601067000000000000,srv2,7.668049e-02,1.901435e+05,4.135454e+05
1601067300000000000,srv2,7.368795e-02,1.761475e+05,3.956802e+05
1601067600000000000,srv2,7.223859e-02,1.747476e+05,3.905479e+05
1601067900000000000,srv2,7.119532e-02,1.733252e+05,3.884659e+05
1601068200000000000,srv2,6.968400e-02,1.673441e+05,3.728933e+05
1601068500000000000,srv2,6.784861e-02,1.643672e+05,3.658741e+05
1601068800000000000,srv2,6.644032e-02,1.607102e+05,3.596387e+05
1601069100000000000,srv2,6.486260e-02,1.566960e+05,3.484895e+05
1601069400000000000,srv2,6.295227e-02,1.525802e+05,3.394096e+05
1601069700000000000,srv2,6.133738e-02,1.491616e+05,3.316625e+05
1601070000000000000,srv2,5.986446e-02,1.442897e+05,3.195459e+05
1601070300000000000,srv2,5.801546e-02,1.403191e+05,3.120284e+05
1601070600000000000,srv2,5.697349e-02,1.375358e+05,3.039259e+05
1601070900000000000,srv2,5.496211e-02,1.339846e+05,2.974225e+05
1601071200000000000,srv2,5.302482e-02,1.279578e+05,2.805017e+05
1601071500000000000,srv2,5.163609e-02,1.244030e+05,2.734229e+05
1601071800000000000,srv2,4.923589e-02,1.275296e+05,2.643859e+05
1601072100000000000,srv2,4.873507e-02,1.173100e+05,2.568050e+05
1601072400000000000,srv2,4.673133e-02,1.126056e+05,2.457349e+05
1601072700000000000,srv2,4.546803e-02,1.100789e+05,2.413823e+05
1601073000000000000,srv2,4.507031e-02,1.075673e+05,2.342958e+05
1601073300000000000,srv2,4.282491e-02,1.036864e+05,2.227418e+05
1601073600000000000,srv2,4.160353e-02,1.004801e+05,2.181709e+05
1601073900000000000,srv2,3.971237e-02,9.673363e+04,2.089647e+05
1601074200000000000,srv2,3.786777e-02,9.254858e+04,2.004873e+05
1601074500000000000,srv2,3.723233e-02,8.914248e+04,1.921252e+05
1601074800000000000,srv2,3.596061e-02,8.750094e+04,1.882130e+05
1601075100000000000,srv2,3.383276e-02,8.223644e+04,1.762916e+05
1601075400000000000,srv2,3.269586e-02,8.086289e+04,1.711318e+05
1601075700000000000,srv2,3.248387e-02,8.439823e+04,1.675915e+05
1601076000000000000,srv2,3.097348e-02,7.451443e+04,1.591332e+05
1601076300000000000,srv2,2.981862e-02,7.203854e+04,1.541798e+05
1601076600000000000,srv2,2.921607e-02,7.065561e+04,1.497376e+05
1601076900000000000,srv2,2.800649e-02,6.779395e+04,1.426972e+05
1601077200000000000,srv2,2.734100e-02,6.629259e+04,1.406769e+05
1601077500000000000,srv2,2.645598e-02,6.459662e+04,1.353117e+05
1601077800000000000,srv2,2.589382e-02,6.191468e+04,1.308397e+05
1601078100000000000,srv2,2.476796e-02,5.998774e+04,1.260161e+05
1601078400000000000,srv2,2.414310e-02,5.784701e+04,1.216358e+05
1601078700000000000,srv2,2.388572e-02,5.787672e+04,1.207479e+05
1601079000000000000,srv2,2.259621e-02,5.449883e+04,1.143179e+05
1601079300000000000,srv2,2.177942e-02,5.292429e+04,1.096396e+05
1601079600000000000,srv2,2.106338e-02,5.083257e+04,1.051345e+05
1601079900000000000,srv2,2.008820e-02,4.873396e+04,1.017656e+05
1601080200000000000,srv2,1.965770e-02,4.706520e+04,9.833096e+04
1601080500000000000,srv2,1.912855e-02,4.611132e+04,9.509011e+04
1601080800000000000,srv2,1.872364e-02,4.551730e+04,9.413273e+04
1601081100000000000,srv2,1.839439e-02,4.484987e+04,9.316948e+04
1601081400000000000,srv2,1.733413e-02,4.164615e+04,8.569890e+04
1601081700000000000,srv2,1.694415e-02,4.104098e+04,8.389901e+04
1601082000000000000,srv2,1.630824e-02,3.940516e+04,8.134922e+04
1601082300000000000,srv2,1.593237e-02,3.831874e+04,7.812125e+04
1601082600000000000,srv2,1.560640e-02,3.800439e+04,7.725424e+04
1601082900000000000,srv2,1.542914e-02,3.733024e+04,7.616723e+04
1601083200000000000,srv2,1.485030e-02,3.571694e+04,7.263527e+04
1601083500000000000,srv2,1.457657e-02,3.489572e+04,7.210434e+04
1601083800000000000,srv2,1.455891e-02,3.547931e+04,7.166914e+04
1601084100000000000,srv2,1.434414e-02,3.433203e+04,6.968348e+04
1601084400000000000,srv2,1.392269e-02,3.366511e+04,6.802123e+04
1601084700000000000,srv2,1.394735e-02,3.385384e+04,6.847285e+04
1601085000000000000,srv2,1.393165e-02,3.334965e+04,6.793538e+04
1601085300000000000,srv2,1.335748e-02,3.212327e+04,6.579742e+04
1601085600000000000,srv2,1.365589e-02,3.267994e+04,6.614929e+04
1601085900000000000,srv2,1.366294e-02,3.299250e+04,6.658361e+04
1601086200000000000,srv2,1.351030e-02,3.189329e+04,6.537841e+04
1601086500000000000,srv2,1.352865e-02,3.281690e+04,6.617516e+04
1601086800000000000,srv2,1.346389e-02,3.214416e+04,6.539213e+04
1601087100000000000,srv2,1.310927e-02,3.123365e+04,6.341979e+04
1601087400000000000,srv2,1.307634e-02,3.144633e+04,6.340553e+04
1601087700000000000,srv2,1.308367e-02,3.133298e+04,6.318134e+04
1601088000000000000,srv2,1.310359e-02,3.154720e+04,6.417637e+04
1601088300000000000,srv2,1.326102e-02,3.165920e+04,6.467133e+04
1601088600000000000,srv2,1.291893e-02,3.146547e+04,6.323213e+04
1601088900000000000,srv2,1.320319e-02,3.159940e+04,6.429260e+04
1601089200000000000,srv2,1.354712e-02,3.903435e+04,6.679669e+04
1601089500000000000,srv2,1.382291e-02,3.348725e+04,6.734041e+04
1601089800000000000,srv2,1.374847e-02,3.324221e+04,6.836246e+04
1601090100000000000,srv2,1.372633e-02,3.250624e+04,6.730956e+04
1601090400000000000,srv2,1.385854e-02,3.421930e+04,6.943570e+04
1601090700000000000,srv2,1.400968e-02,3.357205e+04,6.881762e+04
1601091000000000000,srv2,1.408181e-02,3.426353e+04,6.966438e+04
1601091300000000000,srv2,1.475341e-02,3.589255e+04,7.284520e+04
1601091600000000000,srv2,1.484963e-02,3.545094e+04,7.329372e+04
1601091900000000000,srv2,1.496611e-02,3.589455e+04,7.339933e+04
1601092200000000000,srv2,1.519895e-02,3.692310e+04,7.470514e+04
1601092500000000000,srv2,1.526366e-02,3.696117e+04,7.569797e+04
1601092800000000000,srv2,1.577103e-02,3.805106e+04,7.705707e+04
1601093100000000000,srv2,1.614315e-02,3.956595e+04,8.086565e+04
1601093400000000000,srv2,1.627822e-02,3.859021e+04,8.001950e+04
1601093700000000000,srv2,1.646172e-02,3.929910e+04,8.131678e+04
1601094000000000000,srv2,1.659665e-02,4.004290e+04,8.210816e+04
1601094300000000000,srv2,1.695939e-02,4.112163e+04,8.439422e+04
1601094600000000000,srv2,1.732569e-02,4.246852e+04,8.677660e+04
1601094900000000000,srv2,1.775157e-02,4.319401e+04,8.832591e+04
1601095200000000000,srv2,1.767463e-02,4.210942e+04,8.767962e+04
1601095500000000000,srv2,1.826497e-02,4.370046e+04,9.065696e+04
1601095800000000000,srv2,1.841430e-02,4.442951e+04,9.160261e+04
1601096100000000000,srv2,1.898496e-02,4.612164e+04,9.506117e+04
1601096400000000000,srv2,1.947649e-02,4.713302e+04,9.728948e+04
1601096700000000000,srv2,2.069469e-02,5.022785e+04,1.035973e+05
1601097000000000000,srv2,2.113452e-02,5.082246e+04,1.063470e+05
1601097300000000000,srv2,2.145737e-02,5.167780e+04,1.084313e+05
1601097600000000000,srv2,2.195722e-02,5.240284e+04,1.096038e+05
1601097900000000000,srv2,2.264913e-02,5.535872e+04,1.147141e+05
1601098200000000000,srv2,2.320711e-02,5.642404e+04,1.172223e+05
1601098500000000000,srv2,2.388507e-02,5.815696e+04,1.223061e+05
1601098800000000000,srv2,2.470601e-02,5.933536e+04,1.245830e+05
1601099100000000000,srv2,2.528713e-02,6.083321e+04,1.284537e+05
1601099400000000000,srv2,2.600203e-02,6.903805e+04,1.333463e+05
1601099700000000000,srv2,2.658694e-02,6.457800e+04,1.359412e+05
1601100000000000000,srv2,2.768489e-02,6.717325e+04,1.400950e+05
1601100300000000000,srv2,2.894560e-02,7.018802e+04,1.493392e+05
1601100600000000000,srv2,2.999570e-02,7.181854e+04,1.539602e+05
1601100900000000000,srv2,3.092637e-02,7.382613e+04,1.571302e+05
1601101200000000000,srv2,3.144908e-02,7.578105e+04,1.616036e+05
1601101500000000000,srv2,3.266876e-02,7.929862e+04,1.695497e+05
1601101800000000000,srv2,3.365509e-02,8.104909e+04,1.723923e+05
1601102100000000000,srv2,3.457531e-02,8.331255e+04,1.789664e+05
1601102400000000000,srv2,3.557805e-02,8.500524e+04,1.831830e+05
1601102700000000000,srv2,3.656628e-02,8.909333e+04,1.920997e+05
1601103000000000000,srv2,3.791569e-02,9.140097e+04,1.969474e+05
1601103300000000000,srv2,3.912010e-02,9.448450e+04,2.038309e+05
1601103600000000000,srv2,4.083072e-02,9.867110e+04,2.126163e+05
1601103900000000000,srv2,4.253295e-02,1.031589e+05,2.241051e+05
1601104200000000000,srv2,4.430958e-02,1.109770e+05,2.320235e+05
1601104500000000000,srv2,4.556603e-02,1.107324e+05,2.377993e+05
1601104800000000000,srv2,4.677483e-02,1.132665e+05,2.480222e+05
1601105100000000000,srv2,4.718726e-02,1.148879e+05,2.512954e+05
1601105400000000000,srv2,4.994430e-02,1.214417e+05,2.655465e+05
1601105700000000000,srv2,5.077036e-02,1.227551e+05,2.693362e+05
1601106000000000000,srv2,5.144103e-02,1.247185e+05,2.758634e+05
1601106300000000000,srv2,5.314154e-02,1.289847e+05,2.859186e+05
1601106600000000000,srv2,5.453923e-02,1.326161e+05,2.942424e+05
1601106900000000000,srv2,5.590229e-02,1.433197e+05,3.038264e+05
1601107200000000000,srv2,5.765698e-02,1.405780e+05,3.099620e+05
1601107500000000000,srv2,5.983360e-02,1.458687e+05,3.239076e+05
1601107800000000000,srv2,6.186951e-02,1.503400e+05,3.338333e+05
1601108100000000000,srv2,6.231294e-02,1.525579e+05,3.407204e+05
1601108400000000000,srv2,6.353175e-02,1.540483e+05,3.446317e+05
1601108700000000000,srv2,6.512012e-02,1.568358e+05,3.489544e+05
1601109000000000000,srv2,6.608321e-02,1.680059e+05,3.630269e+05
1601109300000000000,srv2,6.729510e-02,1.643708e+05,3.656083e+05
1601109600000000000,srv2,6.885679e-02,1.693949e+05,3.807694e+05
1601109900000000000,srv2,7.048447e-02,1.715822e+05,3.859927e+05
1601110200000000000,srv2,7.127252e-02,1.770993e+05,3.960266e+05
1601110500000000000,srv2,7.241084e-02,1.827409e+05,3.984939e+05
1601110800000000000,srv2,7.445962e-02,1.820619e+05,4.081338e+05
1601111100000000000,srv2,7.645644e-02,1.915165e+05,4.161692e+05
1601111400000000000,srv2,7.757753e-02,1.914286e+05,4.317687e+05
1601111700000000000,srv2,7.795078e-02,1.911364e+05,4.314645e+05
1601112000000000000,srv2,8.012351e-02,2.001167e+05,4.397962e+05
1601112300000000000,srv2,8.111097e-02,1.987430e+05,4.467611e+05
1601112600000000000,srv2,8.237087e-02,2.017369e+05,4.541175e+05
1601112900000000000,srv2,8.426074e-02,2.127633e+05,4.658742e+05
1601113200000000000,srv2,8.526008e-02,2.088615e+05,4.703267e+05
1601113500000000000,srv2,8.613185e-02,2.112007e+05,4.774579e+05
1601113800000000000,srv2,8.702292e-02,2.185567e+05,4.800808e+05
1601114100000000000,srv2,8.878638e-02,2.176868e+05,4.927381e+05
1601114400000000000,srv2,8.924809e-02,2.242062e+05,4.911940e+05
1601114700000000000,srv2,9.209684e-02,2.266087e+05,5.116434e+05
1601115000000000000,srv2,9.158506e-02,2.249093e+05,5.080868e+05
1601115300000000000,srv2,9.311390e-02,2.345679e+05,5.158082e+05
1601115600000000000,srv2,9.152316e-02,2.234194e+05,5.048265e+05
1601115900000000000,srv2,9.329612e-02,2.322621e+05,5.121329e+05
1601116200000000000,srv2,9.319222e-02,2.294883e+05,5.187364e+05
1601116500000000000,srv2,9.338905e-02,2.357341e+05,5.159236e+05
1601116800000000000,srv2,9.438226e-02,2.305466e+05,5.221748e+05
1601117100000000000,srv2,9.341600e-02,2.361445e+05,5.203858e+05
1601117400000000000,srv2,9.533715e-02,2.306724e+05,5.226047e+05
1601117700000000000,srv2,9.684804e-02,2.424745e+05,5.347580e+05
1601118000000000000,srv2,9.562184e-02,2.352824e+05,5.313493e+05
1601118300000000000,srv2,9.758626e-02,2.448255e+05,5.389343e+05
1601118600000000000,srv2,9.610785e-02,2.430638e+05,5.363871e+05
1601118900000000000,srv2,9.807100e-02,2.393574e+05,5.420059e+05
1601119200000000000,srv2,9.766705e-02,2.387790e+05,5.384334e+05
1601119500000000000,srv2,9.903567e-02,2.597921e+05,5.411843e+05
1601119800000000000,srv2,9.777354e-02,2.521363e+05,5.429495e+05
1601120100000000000,srv2,9.773127e-02,2.400888e+05,5.425626e+05
1601120400000000000,srv2,9.750892e-02,2.456883e+05,5.389384e+05
1601120700000000000,srv2,9.863040e-02,2.407274e+05,5.467113e+05
1601121000000000000,srv2,9.802427e-02,2.448649e+05,5.446428e+05
1601121300000000000,srv2,9.992991e-02,2.446112e+05,5.485163e+05
1601121600000000000,srv2,1.000944e-01,2.503373e+05,5.511610e+05
1601121900000000000,srv2,9.872740e-02,2.432545e+05,5.464156e+05
1601122200000000000,srv2,9.953478e-02,2.476628e+05,5.522006e+05
1601122500000000000,srv2,9.955771e-02,2.406709e+05,5.442224e+05
1601122800000000000,srv2,9.895769e-02,2.479057e+05,5.475995e+05
1601123100000000000,srv2,9.859741e-02,2.464919e+05,5.406732e+05
1601123400000000000,srv2,9.882045e-02,2.407436e+05,5.464431e+05
1601123700000000000,srv2,9.909256e-02,2.473987e+05,5.441439e+05
1601124000000000000,srv2,9.784831e-02,2.408729e+05,5.442552e+05
1601124300000000000,srv2,9.759095e-02,2.379689e+05,5.372275e+05
1601124600000000000,srv2,9.708196e-02,2.425983e+05,5.374603e+05
1601124900000000000,srv2,9.801828e-02,2.389616e+05,5.375399e+05
1601125200000000000,srv2,9.783347e-02,2.450814e+05,5.395129e+05
1601125500000000000,srv2,9.731881e-02,2.377429e+05,5.367430e+05
1601125800000000000,srv2,9.702733e-02,2.366174e+05,5.326887e+05
1601126100000000000,srv2,9.710068e-02,2.429155e+05,5.390761e+05
1601126400000000000,srv2,9.644268e-02,2.359145e+05,5.293956e+05
1601126700000000000,srv2,9.651613e-02,2.344278e+05,5.313989e+05
1601127000000000000,srv2,9.602871e-02,2.406963e+05,5.281686e+05
1601127300000000000,srv2,9.527464e-02,2.348705e+05,5.293184e+05
1601127600000000000,srv2,9.544230e-02,2.292623e+05,5.176970e+05
1601127900000000000,srv2,9.375048e-02,2.310728e+05,5.242656e+05
1601128200000000000,srv2,9.347721e-02,2.342464e+05,5.091792e+05
1601128500000000000,srv2,9.452003e-02,2.323543e+05,5.269905e+05
1601128800000000000,srv2,9.358788e-02,2.346468e+05,5.157983e+05
1601129100000000000,srv2,9.444469e-02,2.281135e+05,5.169878e+05
1601129400000000000,srv2,9.317773e-02,2.338783e+05,5.149274e+05
1601129700000000000,srv2,9.244749e-02,2.253521e+05,5.035271e+05
1601130000000000000,srv2,9.200177e-02,2.222361e+05,5.036515e+05
1601130300000000000,srv2,9.130527e-02,2.304511e+05,5.055594e+05
1601130600000000000,srv2,9.121534e-02,2.221523e+05,5.009143e+05
1601130900000000000,srv2,8.941105e-02,2.212928e+05,4.970239e+05
1601131200000000000,srv2,9.177147e-02,2.205731e+05,4.977549e+05
1601131500000000000,srv2,8.892023e-02,2.182619e+05,4.940897e+05
1601131800000000000,srv2,9.000818e-02,2.249996e+05,4.941255e+05
1601132100000000000,srv2,8.963364e-02,2.194080e+05,4.930976e+05
1601132400000000000,srv2,8.904215e-02,2.173997e+05,4.897784e+05
1601132700000000000,srv2,8.872081e-02,2.236158e+05,4.917304e+05
1601133000000000000,srv2,9.027912e-02,2.169723e+05,4.893023e+05
1601133300000000000,srv2,8.784386e-02,2.133704e+05,4.807228e+05
1601133600000000000,srv2,8.790273e-02,2.127688e+05,4.829138e+05
1601133900000000000,srv2,8.711473e-02,2.128471e+05,4.791445e+05
1601134200000000000,srv2,8.779990e-02,2.136262e+05,4.829670e+05
1601134500000000000,srv2,8.711097e-02,2.163260e+05,4.734569e+05
1601134800000000000,srv2,8.581875e-02,2.114971e+05,4.729588e+05
1601135100000000000,srv2,8.718947e-02,2.164869e+05,4.765366e+05
1601135400000000000,srv2,8.609095e-02,2.085817e+05,4.701081e+05
1601135700000000000,srv2,8.619862e-02,2.109595e+05,4.787425e+05
1601136000000000000,srv2,8.679974e-02,2.109939e+05,4.763122e+05
1601136300000000000,srv2,8.623644e-02,2.164093e+05,4.720229e+05
1601136600000000000,srv2,8.617970e-02,2.085496e+05,4.706980e+05
1601136900000000000,srv2,8.493652e-02,2.087740e+05,4.704176e+05
1601137200000000000,srv2,8.469618e-02,2.061765e+05,4.654669e+05
1601137500000000000,srv2,8.516899e-02,2.142125e+05,4.687903e+05
1601137800000000000,srv2,8.410383e-02,2.044244e+05,4.610016e+05
1601138100000000000,srv2,8.467690e-02,2.065995e+05,4.656271e+05
1601138400000000000,srv2,8.408930e-02,2.033279e+05,4.569117e+05
1601138700000000000,srv2,8.303548e-02,2.032685e+05,4.595237e+05
1601139000000000000,srv2,8.363702e-02,2.042351e+05,4.627254e+05
1601139300000000000,srv2,8.295572e-02,2.032791e+05,4.563890e+05
1601139600000000000,srv2,8.290319e-02,2.014278e+05,4.533380e+05
1601139900000000000,srv2,8.262006e-02,2.092985e+05,4.566708e+05
1601140200000000000,srv2,8.302451e-02,2.107790e+05,4.587340e+05
1601140500000000000,srv2,8.227594e-02,2.282965e+05,4.562556e+05
1601140800000000000,srv2,8.189780e-02,2.003649e+05,4.495403e+05
1601141100000000000,srv2,8.222621e-02,2.015184e+05,4.552666e+05
1601141400000000000,srv2,8.139009e-02,1.969578e+05,4.424502e+05
1601141700000000000,srv2,8.167415e-02,2.007162e+05,4.487688e+05
1601142000000000000,srv2,8.011406e-02,1.980010e+05,4.435617e+05
1601142300000000000,srv2,8.154390e-02,1.969280e+05,4.456906e+05
1601142600000000000,srv2,8.043871e-02,2.054841e+05,4.486831e+05
1601142900000000000,srv2,8.075887e-02,1.960641e+05,4.402647e+05
1601143200000000000,srv2,8.034144e-02,1.975500e+05,4.426829e+05
1601143500000000000,srv2,7.930736e-02,1.955377e+05,4.394509e+05
1601143800000000000,srv2,7.941642e-02,1.964670e+05,4.417819e+05
1601144100000000000,srv2,7.943034e-02,1.956210e+05,4.385630e+05
1601144400000000000,srv2,7.943427e-02,1.923787e+05,4.325494e+05
1601144700000000000,srv2,7.902696e-02,1.944792e+05,4.383605e+05
1601145000000000000,srv2,7.878409e-02,1.929051e+05,4.336959e+05
1601145300000000000,srv2,7.800155e-02,1.993739e+05,4.340937e+05
1601145600000000000,srv2,7.749942e-02,1.909396e+05,4.285021e+05
1601145900000000000,srv2,7.716185e-02,1.916186e+05,4.275794e+05
1601146200000000000,srv2,7.745614e-02,1.868043e+05,4.235188e+05
1601146500000000000,srv2,7.717902e-02,1.893725e+05,4.247437e+05
1601146800000000000,srv2,7.592454e-02,1.860101e+05,4.184753e+05
1601147100000000000,srv2,7.446147e-02,1.842474e+05,4.132611e+05
1601147400000000000,srv2,7.525993e-02,1.832408e+05,4.090342e+05
1601147700000000000,srv2,7.523056e-02,1.835797e+05,4.147157e+05
1601148000000000000,srv2,7.270741e-02,1.848977e+05,4.015805e+05
1601148300000000000,srv2,7.367802e-02,1.784378e+05,4.004596e+05
1601148600000000000,srv2,7.198528e-02,1.745008e+05,3.906178e+05
1601148900000000000,srv2,7.140283e-02,1.761489e+05,3.929412e+05
1601149200000000000,srv2,7.109702e-02,1.701360e+05,3.825064e+05
1601149500000000000,srv2,6.917401e-02,1.686720e+05,3.757030e+05
1601149800000000000,srv2,6.890059e-02,1.656640e+05,3.714344e+05
1601150100000000000,srv2,6.796919e-02,1.665847e+05,3.714577e+05
1601150400000000000,srv2,6.726337e-02,1.631201e+05,3.647306e+05
1601150700000000000,srv2,6.670200e-02,1.617810e+05,3.570612e+05
1601151000000000000,srv2,6.649071e-02,1.601948e+05,3.594145e+05
1601151300000000000,srv2,6.483054e-02,1.643141e+05,3.507449e+05
1601151600000000000,srv2,6.426384e-02,1.797017e+05,3.431299e+05
1601151900000000000,srv2,6.278935e-02,1.552441e+05,3.383721e+05
1601152200000000000,srv2,6.219328e-02,1.502413e+05,3.345636e+05
1601152500000000000,srv2,6.080227e-02,1.480953e+05,3.268905e+05
1601152800000000000,srv2,5.959805e-02,1.439485e+05,3.186730e+05
1601153100000000000,srv2,5.845590e-02,1.512679e+05,3.144762e+05
1601153400000000000,srv2,5.714680e-02,1.630119e+05,3.111844e+05
1601153700000000000,srv2,5.682883e-02,1.483786e+05,3.036850e+05
1601154000000000000,srv2,5.483370e-02,1.335472e+05,2.941971e+05
1601154300000000000,srv2,5.403546e-02,1.312911e+05,2.897321e+05
1601154600000000000,srv2,5.302167e-02,1.291157e+05,2.839510e+05
1601154900000000000,srv2,5.284828e-02,1.287142e+05,2.844774e+05
1601155200000000000,srv2,5.128162e-02,1.250089e+05,2.741361e+05
1601155500000000000,srv2,5.138056e-02,1.235963e+05,2.716426e+05
1601155800000000000,srv2,4.904581e-02,1.205726e+05,2.645390e+05
1601156100000000000,srv2,4.766066e-02,1.158609e+05,2.547141e+05
1601156400000000000,srv2,4.711699e-02,1.149149e+05,2.502281e+05
1601156700000000000,srv2,4.674801e-02,1.130467e+05,2.469101e+05
1601157000000000000,srv2,4.464767e-02,1.083444e+05,2.356328e+05
1601157300000000000,srv2,4.318580e-02,1.070582e+05,2.322417e+05
1601157600000000000,srv2,4.235233e-02,1.023849e+05,2.222922e+05
1601157900000000000,srv2,4.114770e-02,9.908454e+04,2.150860e+05
1601158200000000000,srv2,4.006846e-02,9.849346e+04,2.132243e+05
1601158500000000000,srv2,3.912788e-02,9.461782e+04,2.052579e+05
1601158800000000000,srv2,3.752265e-02,9.164570e+04,1.968029e+05
1601159100000000000,srv2,3.797172e-02,9.052392e+04,1.943702e+05
1601159400000000000,srv2,3.566583e-02,8.694452e+04,1.878238e+05
1601159700000000000,srv2,3.505958e-02,8.418872e+04,1.801162e+05
1601160000000000000,srv2,3.432247e-02,8.355556e+04,1.784909e+05
1601160300000000000,srv2,3.307590e-02,7.986016e+04,1.718100e+05
1601160600000000000,srv2,3.262251e-02,7.845041e+04,1.665631e+05
1601160900000000000,srv2,3.198382e-02,8.392772e+04,1.657140e+05
1601161200000000000,srv2,3.012599e-02,7.265758e+04,1.539126e+05
1601161500000000000,srv2,2.961883e-02,7.167554e+04,1.518685e+05
1601161800000000000,srv2,2.834655e-02,8.669210e+04,1.469063e+05
1601162100000000000,srv2,2.735010e-02,8.075792e+04,1.409622e+05
1601162400000000000,srv2,2.634678e-02,6.461171e+04,1.366861e+05
1601162700000000000,srv2,2.556626e-02,6.232476e+04,1.306761e+05
1601163000000000000,srv2,2.571630e-02,6.224058e+04,1.312355e+05
1601163300000000000,srv2,2.441305e-02,5.898784e+04,1.244885e+05
1601163600000000000,srv2,2.415680e-02,5.843331e+04,1.231590e+05
1601163900000000000,srv2,2.334931e-02,5.655909e+04,1.194744e+05
1601164200000000000,srv2,2.244898e-02,5.500656e+04,1.150212e+05
1601164500000000000,srv2,2.197522e-02,5.353036e+04,1.126721e+05
1601164800000000000,srv2,2.204247e-02,5.281777e+04,1.098537e+05
1601165100000000000,srv2,2.214805e-02,5.372036e+04,1.123948e+05
1601165400000000000,srv2,2.097985e-02,5.089800e+04,1.068686e+05
1601165700000000000,srv2,2.008798e-02,4.918190e+04,1.018592e+05
